Date,Hs,Hs_hat
18/01/2009 16:30,0.08,0.024
18/01/2009 17:30,0.08,0.024
18/01/2009 18:30,0.08,0.024
18/01/2009 19:30,0.16,0.048
18/01/2009 20:30,0.16,0.048
18/01/2009 21:30,0.16,0.048
18/01/2009 22:30,0.12,0.036
18/01/2009 23:30,0.12,0.036
19/01/2009 00:30,0.08,0.024
19/01/2009 01:30,0.08,0.024
19/01/2009 02:30,0.08,0.024
19/01/2009 03:30,0.12,0.036
19/01/2009 04:30,0.16,0.048
19/01/2009 05:30,0.12,0.036
19/01/2009 06:30,0.16,0.048
19/01/2009 07:30,0.12,0.036
19/01/2009 08:30,0.08,0.024
19/01/2009 09:30,0.08,0.024
19/01/2009 10:30,0.16,0.048
19/01/2009 11:30,0.16,0.048
19/01/2009 12:30,0.23,0.069
19/01/2009 13:30,0.12,0.036
19/01/2009 14:30,0.08,0.024
19/01/2009 15:30,0.08,0.024
19/01/2009 16:30,0.08,0.024
19/01/2009 17:30,0.12,0.036
19/01/2009 18:30,0.12,0.036
19/01/2009 19:30,0.47,0.141
19/01/2009 20:30,0.43,0.129
19/01/2009 21:30,0.39,0.117
19/01/2009 22:30,0.23,0.069
19/01/2009 23:30,0.31,0.093
20/01/2009 00:30,0.39,0.117
20/01/2009 01:30,0.2,0.06
20/01/2009 02:30,0.23,0.069
20/01/2009 03:30,0.23,0.069
20/01/2009 04:30,0.27,0.081
20/01/2009 05:30,0.27,0.081
20/01/2009 06:30,0.27,0.081
20/01/2009 07:30,0.27,0.081
20/01/2009 08:30,0.31,0.093
20/01/2009 09:30,0.27,0.081
20/01/2009 10:30,0.23,0.069
20/01/2009 11:30,0.27,0.081
20/01/2009 12:30,0.23,0.069
20/01/2009 13:30,0.27,0.081
20/01/2009 14:30,0.27,0.081
20/01/2009 15:30,0.31,0.093
20/01/2009 16:30,0.43,0.129
20/01/2009 17:30,0.35,0.105
20/01/2009 18:30,0.27,0.081
20/01/2009 19:30,0.31,0.093
20/01/2009 20:30,0.43,0.129
20/01/2009 21:30,0.47,0.141
20/01/2009 22:30,0.47,0.141
20/01/2009 23:30,0.47,0.141
21/01/2009 00:30,0.43,0.129
21/01/2009 01:30,0.43,0.129
21/01/2009 02:30,0.39,0.117
21/01/2009 03:30,0.35,0.105
21/01/2009 04:30,0.35,0.105
21/01/2009 05:30,0.35,0.105
21/01/2009 06:30,0.35,0.105
21/01/2009 07:30,0.31,0.093
21/01/2009 08:30,0.31,0.093
21/01/2009 09:30,0.35,0.105
21/01/2009 10:30,0.43,0.129
21/01/2009 11:30,0.31,0.093
21/01/2009 12:30,0.27,0.081
21/01/2009 13:30,0.27,0.081
21/01/2009 14:30,0.35,0.105
21/01/2009 15:30,0.47,0.141
21/01/2009 16:30,0.55,0.165
21/01/2009 17:30,0.55,0.165
21/01/2009 18:30,0.51,0.153
21/01/2009 19:30,0.51,0.153
21/01/2009 20:30,0.47,0.141
21/01/2009 21:30,0.51,0.153
21/01/2009 22:30,0.47,0.141
21/01/2009 23:30,0.47,0.141
22/01/2009 00:30,0.55,0.165
22/01/2009 01:30,0.55,0.165
22/01/2009 02:30,0.55,0.165
22/01/2009 03:30,0.59,0.177
22/01/2009 04:30,0.55,0.165
22/01/2009 05:30,0.51,0.153
22/01/2009 06:30,0.51,0.153
22/01/2009 07:30,0.43,0.129
22/01/2009 08:30,0.39,0.117
22/01/2009 09:30,0.39,0.117
22/01/2009 10:30,0.35,0.105
22/01/2009 11:30,0.31,0.093
22/01/2009 12:30,0.31,0.093
22/01/2009 13:30,0.31,0.093
22/01/2009 14:30,0.35,0.105
22/01/2009 15:30,0.39,0.117
22/01/2009 16:30,0.39,0.117
22/01/2009 17:30,0.39,0.117
22/01/2009 18:30,0.47,0.141
22/01/2009 19:30,0.51,0.153
22/01/2009 20:30,0.43,0.129
22/01/2009 21:30,0.43,0.129
22/01/2009 22:30,0.55,0.165
22/01/2009 23:30,0.74,0.222
23/01/2009 00:30,0.74,0.222
23/01/2009 01:30,0.59,0.177
23/01/2009 02:30,0.59,0.177
23/01/2009 03:30,0.63,0.189
23/01/2009 04:30,0.61,0.183
23/01/2009 05:30,0.6,0.18
23/01/2009 06:30,0.59,0.177
23/01/2009 07:30,0.57,0.171
23/01/2009 08:30,0.56,0.168
23/01/2009 09:30,0.55,0.165
23/01/2009 10:30,0.53,0.159
23/01/2009 11:30,0.52,0.156
23/01/2009 12:30,0.51,0.153
23/01/2009 13:30,0.63,0.189
23/01/2009 14:30,1.09,0.327
23/01/2009 15:30,1.05,0.315
23/01/2009 16:30,0.9,0.27
23/01/2009 17:30,0.78,0.234
23/01/2009 18:30,0.63,0.189
23/01/2009 19:30,0.94,0.282
23/01/2009 20:30,0.66,0.198
23/01/2009 21:30,0.47,0.141
23/01/2009 22:30,0.39,0.117
23/01/2009 23:30,0.35,0.105
24/01/2009 00:30,0.35,0.105
24/01/2009 01:30,0.31,0.093
24/01/2009 02:30,0.39,0.117
24/01/2009 03:30,0.39,0.117
24/01/2009 04:30,0.38,0.114
24/01/2009 05:30,0.38,0.114
24/01/2009 06:30,0.38,0.114
24/01/2009 07:30,0.37,0.111
24/01/2009 08:30,0.37,0.111
24/01/2009 09:30,0.36,0.108
24/01/2009 10:30,0.36,0.108
24/01/2009 11:30,0.36,0.108
24/01/2009 12:30,0.35,0.105
24/01/2009 13:30,0.35,0.105
24/01/2009 14:30,0.36,0.108
24/01/2009 15:30,0.36,0.108
24/01/2009 16:30,0.37,0.111
24/01/2009 17:30,0.37,0.111
24/01/2009 18:30,0.38,0.114
24/01/2009 19:30,0.38,0.114
24/01/2009 20:30,0.39,0.117
24/01/2009 21:30,0.4,0.12
24/01/2009 22:30,0.4,0.12
24/01/2009 23:30,0.41,0.123
25/01/2009 00:30,0.434260406,0.130278122
25/01/2009 01:30,0.434260406,0.130278122
25/01/2009 02:30,0.434260406,0.130278122
25/01/2009 03:30,0.434260406,0.130278122
25/01/2009 04:30,0.434260406,0.130278122
25/01/2009 05:30,0.434260406,0.130278122
25/01/2009 06:30,0.434260406,0.130278122
25/01/2009 07:30,0.434260406,0.130278122
25/01/2009 08:30,0.434260406,0.130278122
25/01/2009 09:30,0.434260406,0.130278122
25/01/2009 10:30,0.434260406,0.130278122
25/01/2009 11:30,0.434260406,0.130278122
25/01/2009 12:30,0.434260406,0.130278122
25/01/2009 13:30,0.434260406,0.130278122
25/01/2009 14:30,0.434260406,0.130278122
25/01/2009 15:30,0.434260406,0.130278122
25/01/2009 16:30,0.434260406,0.130278122
25/01/2009 17:30,0.434260406,0.130278122
25/01/2009 18:30,0.434260406,0.130278122
25/01/2009 19:30,0.434260406,0.130278122
25/01/2009 20:30,0.434260406,0.130278122
25/01/2009 21:30,0.434260406,0.130278122
25/01/2009 22:30,0.434260406,0.130278122
25/01/2009 23:30,0.434260406,0.130278122
26/01/2009 00:30,0.41,0.123
26/01/2009 01:30,0.42,0.126
26/01/2009 02:30,0.42,0.126
26/01/2009 03:30,0.43,0.129
26/01/2009 04:30,0.43,0.129
26/01/2009 05:30,0.44,0.132
26/01/2009 06:30,0.44,0.132
26/01/2009 07:30,0.45,0.135
26/01/2009 08:30,0.45,0.135
26/01/2009 09:30,0.46,0.138
26/01/2009 10:30,0.47,0.141
26/01/2009 11:30,0.47,0.141
26/01/2009 12:30,0.48,0.144
26/01/2009 13:30,0.48,0.144
26/01/2009 14:30,0.49,0.147
26/01/2009 15:30,0.49,0.147
26/01/2009 16:30,0.5,0.15
26/01/2009 17:30,0.5,0.15
26/01/2009 18:30,0.51,0.153
26/01/2009 19:30,0.51,0.153
26/01/2009 20:30,0.52,0.156
26/01/2009 21:30,0.53,0.159
26/01/2009 22:30,0.53,0.159
26/01/2009 23:30,0.54,0.162
27/01/2009 00:30,0.434260406,0.130278122
27/01/2009 01:30,0.434260406,0.130278122
27/01/2009 02:30,0.434260406,0.130278122
27/01/2009 03:30,0.434260406,0.130278122
27/01/2009 04:30,0.434260406,0.130278122
27/01/2009 05:30,0.434260406,0.130278122
27/01/2009 06:30,0.434260406,0.130278122
27/01/2009 07:30,0.434260406,0.130278122
27/01/2009 08:30,0.434260406,0.130278122
27/01/2009 09:30,0.434260406,0.130278122
27/01/2009 10:30,0.434260406,0.130278122
27/01/2009 11:30,0.434260406,0.130278122
27/01/2009 12:30,0.434260406,0.130278122
27/01/2009 13:30,0.434260406,0.130278122
27/01/2009 14:30,0.434260406,0.130278122
27/01/2009 15:30,0.434260406,0.130278122
27/01/2009 16:30,0.434260406,0.130278122
27/01/2009 17:30,0.434260406,0.130278122
27/01/2009 18:30,0.434260406,0.130278122
27/01/2009 19:30,0.434260406,0.130278122
27/01/2009 20:30,0.434260406,0.130278122
27/01/2009 21:30,0.434260406,0.130278122
27/01/2009 22:30,0.434260406,0.130278122
27/01/2009 23:30,0.434260406,0.130278122
28/01/2009 00:30,0.54,0.162
28/01/2009 01:30,0.55,0.165
28/01/2009 02:30,0.55,0.165
28/01/2009 03:30,0.56,0.168
28/01/2009 04:30,0.56,0.168
28/01/2009 05:30,0.57,0.171
28/01/2009 06:30,0.57,0.171
28/01/2009 07:30,0.58,0.174
28/01/2009 08:30,0.59,0.177
28/01/2009 09:30,0.59,0.177
28/01/2009 10:30,0.6,0.18
28/01/2009 11:30,0.6,0.18
28/01/2009 12:30,0.61,0.183
28/01/2009 13:30,0.61,0.183
28/01/2009 14:30,0.62,0.186
28/01/2009 15:30,0.62,0.186
28/01/2009 16:30,0.63,0.189
28/01/2009 17:30,0.63,0.189
28/01/2009 18:30,0.64,0.192
28/01/2009 19:30,0.65,0.195
28/01/2009 20:30,0.65,0.195
28/01/2009 21:30,0.66,0.198
28/01/2009 22:30,0.66,0.198
28/01/2009 23:30,0.67,0.201
29/01/2009 00:30,0.434260406,0.130278122
29/01/2009 01:30,0.434260406,0.130278122
29/01/2009 02:30,0.434260406,0.130278122
29/01/2009 03:30,0.434260406,0.130278122
29/01/2009 04:30,0.434260406,0.130278122
29/01/2009 05:30,0.434260406,0.130278122
29/01/2009 06:30,0.434260406,0.130278122
29/01/2009 07:30,0.434260406,0.130278122
29/01/2009 08:30,0.434260406,0.130278122
29/01/2009 09:30,0.434260406,0.130278122
29/01/2009 10:30,0.434260406,0.130278122
29/01/2009 11:30,0.434260406,0.130278122
29/01/2009 12:30,0.434260406,0.130278122
29/01/2009 13:30,0.434260406,0.130278122
29/01/2009 14:30,0.434260406,0.130278122
29/01/2009 15:30,0.434260406,0.130278122
29/01/2009 16:30,0.434260406,0.130278122
29/01/2009 17:30,0.434260406,0.130278122
29/01/2009 18:30,0.434260406,0.130278122
29/01/2009 19:30,0.434260406,0.130278122
29/01/2009 20:30,0.434260406,0.130278122
29/01/2009 21:30,0.434260406,0.130278122
29/01/2009 22:30,0.434260406,0.130278122
29/01/2009 23:30,0.434260406,0.130278122
30/01/2009 00:30,0.67,0.201
30/01/2009 01:30,0.68,0.204
30/01/2009 02:30,0.68,0.204
30/01/2009 03:30,0.69,0.207
30/01/2009 04:30,0.69,0.207
30/01/2009 05:30,0.7,0.21
30/01/2009 06:30,0.71,0.213
30/01/2009 07:30,0.71,0.213
30/01/2009 08:30,0.72,0.216
30/01/2009 09:30,0.72,0.216
30/01/2009 10:30,0.73,0.219
30/01/2009 11:30,0.73,0.219
30/01/2009 12:30,0.74,0.222
30/01/2009 13:30,0.74,0.222
30/01/2009 14:30,0.75,0.225
30/01/2009 15:30,0.75,0.225
30/01/2009 16:30,0.76,0.228
30/01/2009 17:30,0.77,0.231
30/01/2009 18:30,0.77,0.231
30/01/2009 19:30,0.78,0.234
30/01/2009 20:30,0.78,0.234
30/01/2009 21:30,0.79,0.237
30/01/2009 22:30,0.79,0.237
30/01/2009 23:30,0.8,0.24
31/01/2009 00:30,0.434260406,0.130278122
31/01/2009 01:30,0.434260406,0.130278122
31/01/2009 02:30,0.434260406,0.130278122
31/01/2009 03:30,0.434260406,0.130278122
31/01/2009 04:30,0.434260406,0.130278122
31/01/2009 05:30,0.434260406,0.130278122
31/01/2009 06:30,0.434260406,0.130278122
31/01/2009 07:30,0.434260406,0.130278122
31/01/2009 08:30,0.434260406,0.130278122
31/01/2009 09:30,0.434260406,0.130278122
31/01/2009 10:30,0.434260406,0.130278122
31/01/2009 11:30,0.434260406,0.130278122
31/01/2009 12:30,0.434260406,0.130278122
31/01/2009 13:30,0.434260406,0.130278122
31/01/2009 14:30,0.434260406,0.130278122
31/01/2009 15:30,0.434260406,0.130278122
31/01/2009 16:30,0.434260406,0.130278122
31/01/2009 17:30,0.434260406,0.130278122
31/01/2009 18:30,0.434260406,0.130278122
31/01/2009 19:30,0.434260406,0.130278122
31/01/2009 20:30,0.434260406,0.130278122
31/01/2009 21:30,0.434260406,0.130278122
31/01/2009 22:30,0.434260406,0.130278122
31/01/2009 23:30,0.434260406,0.130278122
02/01/2009 00:30,0.8,0.24
02/01/2009 01:30,0.81,0.243
02/01/2009 02:30,0.81,0.243
02/01/2009 03:30,0.82,0.246
02/01/2009 04:30,0.83,0.249
02/01/2009 05:30,0.83,0.249
02/01/2009 06:30,0.84,0.252
02/01/2009 07:30,0.84,0.252
02/01/2009 08:30,0.85,0.255
02/01/2009 09:30,0.85,0.255
02/01/2009 10:30,0.86,0.258
02/01/2009 11:30,0.86,0.258
02/01/2009 12:30,0.87,0.261
02/01/2009 13:30,0.87,0.261
02/01/2009 14:30,0.88,0.264
02/01/2009 15:30,0.88,0.264
02/01/2009 16:30,0.89,0.267
02/01/2009 17:30,0.9,0.27
02/01/2009 18:30,0.9,0.27
02/01/2009 19:30,0.91,0.273
02/01/2009 20:30,0.91,0.273
02/01/2009 21:30,0.92,0.276
02/01/2009 22:30,0.92,0.276
02/01/2009 23:30,0.93,0.279
02/02/2009 00:30,0.434260406,0.130278122
02/02/2009 01:30,0.434260406,0.130278122
02/02/2009 02:30,0.434260406,0.130278122
02/02/2009 03:30,0.434260406,0.130278122
02/02/2009 04:30,0.434260406,0.130278122
02/02/2009 05:30,0.434260406,0.130278122
02/02/2009 06:30,0.434260406,0.130278122
02/02/2009 07:30,0.434260406,0.130278122
02/02/2009 08:30,0.434260406,0.130278122
02/02/2009 09:30,0.434260406,0.130278122
02/02/2009 10:30,0.434260406,0.130278122
02/02/2009 11:30,0.434260406,0.130278122
02/02/2009 12:30,0.434260406,0.130278122
02/02/2009 13:30,0.434260406,0.130278122
02/02/2009 14:30,0.434260406,0.130278122
02/02/2009 15:30,0.434260406,0.130278122
02/02/2009 16:30,0.434260406,0.130278122
02/02/2009 17:30,0.434260406,0.130278122
02/02/2009 18:30,0.434260406,0.130278122
02/02/2009 19:30,0.434260406,0.130278122
02/02/2009 20:30,0.434260406,0.130278122
02/02/2009 21:30,0.434260406,0.130278122
02/02/2009 22:30,0.434260406,0.130278122
02/02/2009 23:30,0.434260406,0.130278122
02/03/2009 00:30,0.93,0.279
02/03/2009 01:30,0.94,0.282
02/03/2009 02:30,0.94,0.282
02/03/2009 03:30,0.95,0.285
02/03/2009 04:30,0.96,0.288
02/03/2009 05:30,0.96,0.288
02/03/2009 06:30,0.97,0.291
02/03/2009 07:30,0.97,0.291
02/03/2009 08:30,0.98,0.294
02/03/2009 09:30,0.98,0.294
02/03/2009 10:30,0.99,0.297
02/03/2009 11:30,0.99,0.297
02/03/2009 12:30,1,0.3
02/03/2009 13:30,1,0.3
02/03/2009 14:30,1.01,0.303
02/03/2009 15:30,1.02,0.306
02/03/2009 16:30,1.02,0.306
02/03/2009 17:30,1.03,0.309
02/03/2009 18:30,1.03,0.309
02/03/2009 19:30,1.04,0.312
02/03/2009 20:30,1.04,0.312
02/03/2009 21:30,1.05,0.315
02/03/2009 22:30,1.05,0.315
02/03/2009 23:30,1.06,0.318
02/04/2009 00:30,1.72,0.516
02/04/2009 01:30,1.33,0.399
02/04/2009 02:30,0.94,0.282
02/04/2009 03:30,0.2,0.06
02/04/2009 04:30,0.12,0.036
02/04/2009 05:30,0.434260406,0.130278122
02/04/2009 06:30,0.434260406,0.130278122
02/04/2009 07:30,0.434260406,0.130278122
02/04/2009 08:30,0.434260406,0.130278122
02/04/2009 09:30,0.16,0.048
02/04/2009 10:30,0.16,0.048
02/04/2009 11:30,0.08,0.024
02/04/2009 12:30,0.08,0.024
02/04/2009 13:30,0.434260406,0.130278122
02/04/2009 14:30,0.434260406,0.130278122
02/04/2009 15:30,0.434260406,0.130278122
02/04/2009 16:30,0.434260406,0.130278122
02/04/2009 17:30,0.434260406,0.130278122
02/04/2009 18:30,0.434260406,0.130278122
02/04/2009 19:30,0.434260406,0.130278122
02/04/2009 20:30,0.434260406,0.130278122
02/04/2009 21:30,0.434260406,0.130278122
02/04/2009 22:30,0.434260406,0.130278122
02/04/2009 23:30,0.434260406,0.130278122
02/05/2009 00:30,1.06,0.318
02/05/2009 01:30,1.07,0.321
02/05/2009 02:30,1.08,0.324
02/05/2009 03:30,1.08,0.324
02/05/2009 04:30,1.09,0.327
02/05/2009 05:30,1.09,0.327
02/05/2009 06:30,1.1,0.33
02/05/2009 07:30,1.1,0.33
02/05/2009 08:30,1.11,0.333
02/05/2009 09:30,1.11,0.333
02/05/2009 10:30,1.12,0.336
02/05/2009 11:30,1.12,0.336
02/05/2009 12:30,1.13,0.339
02/05/2009 13:30,1.14,0.342
02/05/2009 14:30,1.14,0.342
02/05/2009 15:30,1.15,0.345
02/05/2009 16:30,1.15,0.345
02/05/2009 17:30,1.16,0.348
02/05/2009 18:30,1.16,0.348
02/05/2009 19:30,1.17,0.351
02/05/2009 20:30,1.17,0.351
02/05/2009 21:30,1.18,0.354
02/05/2009 22:30,1.18,0.354
02/05/2009 23:30,1.19,0.357
02/06/2009 00:30,0.434260406,0.130278122
02/06/2009 01:30,0.434260406,0.130278122
02/06/2009 02:30,0.434260406,0.130278122
02/06/2009 03:30,0.434260406,0.130278122
02/06/2009 04:30,0.434260406,0.130278122
02/06/2009 05:30,0.434260406,0.130278122
02/06/2009 06:30,0.434260406,0.130278122
02/06/2009 07:30,0.434260406,0.130278122
02/06/2009 08:30,0.434260406,0.130278122
02/06/2009 09:30,0.434260406,0.130278122
02/06/2009 10:30,0.434260406,0.130278122
02/06/2009 11:30,0.434260406,0.130278122
02/06/2009 12:30,0.434260406,0.130278122
02/06/2009 13:30,0.434260406,0.130278122
02/06/2009 14:30,0.434260406,0.130278122
02/06/2009 15:30,0.434260406,0.130278122
02/06/2009 16:30,0.434260406,0.130278122
02/06/2009 17:30,0.434260406,0.130278122
02/06/2009 18:30,0.434260406,0.130278122
02/06/2009 19:30,0.434260406,0.130278122
02/06/2009 20:30,0.434260406,0.130278122
02/06/2009 21:30,0.434260406,0.130278122
02/06/2009 22:30,0.434260406,0.130278122
02/06/2009 23:30,0.434260406,0.130278122
02/07/2009 00:30,1.2,0.36
02/07/2009 01:30,1.2,0.36
02/07/2009 02:30,1.21,0.363
02/07/2009 03:30,1.21,0.363
02/07/2009 04:30,1.22,0.366
02/07/2009 05:30,1.22,0.366
02/07/2009 06:30,1.23,0.369
02/07/2009 07:30,1.23,0.369
02/07/2009 08:30,1.24,0.372
02/07/2009 09:30,1.24,0.372
02/07/2009 10:30,1.25,0.375
02/07/2009 11:30,1.26,0.378
02/07/2009 12:30,1.26,0.378
02/07/2009 13:30,1.27,0.381
02/07/2009 14:30,1.27,0.381
02/07/2009 15:30,1.28,0.384
02/07/2009 16:30,1.28,0.384
02/07/2009 17:30,1.29,0.387
02/07/2009 18:30,1.29,0.387
02/07/2009 19:30,1.3,0.39
02/07/2009 20:30,1.3,0.39
02/07/2009 21:30,1.31,0.393
02/07/2009 22:30,1.31,0.393
02/07/2009 23:30,1.32,0.396
02/08/2009 00:30,0.434260406,0.130278122
02/08/2009 01:30,0.434260406,0.130278122
02/08/2009 02:30,0.434260406,0.130278122
02/08/2009 03:30,0.434260406,0.130278122
02/08/2009 04:30,0.434260406,0.130278122
02/08/2009 05:30,0.434260406,0.130278122
02/08/2009 06:30,0.434260406,0.130278122
02/08/2009 07:30,0.434260406,0.130278122
02/08/2009 08:30,0.434260406,0.130278122
02/08/2009 09:30,0.434260406,0.130278122
02/08/2009 10:30,0.434260406,0.130278122
02/08/2009 11:30,0.434260406,0.130278122
02/08/2009 12:30,0.434260406,0.130278122
02/08/2009 13:30,0.434260406,0.130278122
02/08/2009 14:30,0.434260406,0.130278122
02/08/2009 15:30,0.434260406,0.130278122
02/08/2009 16:30,0.434260406,0.130278122
02/08/2009 17:30,0.434260406,0.130278122
02/08/2009 18:30,0.434260406,0.130278122
02/08/2009 19:30,0.434260406,0.130278122
02/08/2009 20:30,0.434260406,0.130278122
02/08/2009 21:30,0.434260406,0.130278122
02/08/2009 22:30,0.434260406,0.130278122
02/08/2009 23:30,0.434260406,0.130278122
02/09/2009 00:30,1.33,0.399
02/09/2009 01:30,1.33,0.399
02/09/2009 02:30,1.34,0.402
02/09/2009 03:30,1.34,0.402
02/09/2009 04:30,1.35,0.405
02/09/2009 05:30,1.35,0.405
02/09/2009 06:30,1.36,0.408
02/09/2009 07:30,1.36,0.408
02/09/2009 08:30,1.37,0.411
02/09/2009 09:30,1.37,0.411
02/09/2009 10:30,1.38,0.414
02/09/2009 11:30,1.39,0.417
02/09/2009 12:30,1.39,0.417
02/09/2009 13:30,1.4,0.42
02/09/2009 14:30,1.4,0.42
02/09/2009 15:30,1.41,0.423
02/09/2009 16:30,1.41,0.423
02/09/2009 17:30,1.42,0.426
02/09/2009 18:30,1.42,0.426
02/09/2009 19:30,1.43,0.429
02/09/2009 20:30,1.43,0.429
02/09/2009 21:30,1.44,0.432
02/09/2009 22:30,1.45,0.435
02/09/2009 23:30,1.45,0.435
02/10/2009 00:30,0.434260406,0.130278122
02/10/2009 01:30,0.434260406,0.130278122
02/10/2009 02:30,0.434260406,0.130278122
02/10/2009 03:30,0.434260406,0.130278122
02/10/2009 04:30,0.434260406,0.130278122
02/10/2009 05:30,0.434260406,0.130278122
02/10/2009 06:30,0.434260406,0.130278122
02/10/2009 07:30,0.434260406,0.130278122
02/10/2009 08:30,0.434260406,0.130278122
02/10/2009 09:30,0.434260406,0.130278122
02/10/2009 10:30,0.434260406,0.130278122
02/10/2009 11:30,0.434260406,0.130278122
02/10/2009 12:30,0.434260406,0.130278122
02/10/2009 13:30,0.434260406,0.130278122
02/10/2009 14:30,0.434260406,0.130278122
02/10/2009 15:30,0.434260406,0.130278122
02/10/2009 16:30,0.434260406,0.130278122
02/10/2009 17:30,0.434260406,0.130278122
02/10/2009 18:30,0.434260406,0.130278122
02/10/2009 19:30,0.434260406,0.130278122
02/10/2009 20:30,0.434260406,0.130278122
02/10/2009 21:30,0.434260406,0.130278122
02/10/2009 22:30,0.434260406,0.130278122
02/10/2009 23:30,0.434260406,0.130278122
02/11/2009 00:30,1.46,0.438
02/11/2009 01:30,1.46,0.438
02/11/2009 02:30,1.47,0.441
02/11/2009 03:30,1.47,0.441
02/11/2009 04:30,1.48,0.444
02/11/2009 05:30,1.48,0.444
02/11/2009 06:30,1.49,0.447
02/11/2009 07:30,1.49,0.447
02/11/2009 08:30,1.5,0.45
02/11/2009 09:30,1.51,0.453
02/11/2009 10:30,1.51,0.453
02/11/2009 11:30,1.52,0.456
02/11/2009 12:30,1.52,0.456
02/11/2009 13:30,1.53,0.459
02/11/2009 14:30,1.53,0.459
02/11/2009 15:30,1.54,0.462
02/11/2009 16:30,1.54,0.462
02/11/2009 17:30,1.55,0.465
02/11/2009 18:30,1.55,0.465
02/11/2009 19:30,1.56,0.468
02/11/2009 20:30,1.57,0.471
02/11/2009 21:30,1.57,0.471
02/11/2009 22:30,1.58,0.474
02/11/2009 23:30,1.58,0.474
02/12/2009 00:30,0.434260406,0.130278122
02/12/2009 01:30,0.434260406,0.130278122
02/12/2009 02:30,0.434260406,0.130278122
02/12/2009 03:30,0.434260406,0.130278122
02/12/2009 04:30,0.434260406,0.130278122
02/12/2009 05:30,0.434260406,0.130278122
02/12/2009 06:30,0.434260406,0.130278122
02/12/2009 07:30,0.434260406,0.130278122
02/12/2009 08:30,0.434260406,0.130278122
02/12/2009 09:30,0.434260406,0.130278122
02/12/2009 10:30,0.434260406,0.130278122
02/12/2009 11:30,0.434260406,0.130278122
02/12/2009 12:30,0.434260406,0.130278122
02/12/2009 13:30,0.434260406,0.130278122
02/12/2009 14:30,0.434260406,0.130278122
02/12/2009 15:30,0.434260406,0.130278122
02/12/2009 16:30,0.434260406,0.130278122
02/12/2009 17:30,0.434260406,0.130278122
02/12/2009 18:30,0.434260406,0.130278122
02/12/2009 19:30,0.434260406,0.130278122
02/12/2009 20:30,0.434260406,0.130278122
02/12/2009 21:30,0.434260406,0.130278122
02/12/2009 22:30,0.434260406,0.130278122
02/12/2009 23:30,0.434260406,0.130278122
13/02/2009 00:30,1.59,0.477
13/02/2009 01:30,1.59,0.477
13/02/2009 02:30,1.6,0.48
13/02/2009 03:30,1.6,0.48
13/02/2009 04:30,1.61,0.483
13/02/2009 05:30,1.61,0.483
13/02/2009 06:30,1.62,0.486
13/02/2009 07:30,1.63,0.489
13/02/2009 08:30,1.63,0.489
13/02/2009 09:30,1.64,0.492
13/02/2009 10:30,1.64,0.492
13/02/2009 11:30,1.65,0.495
13/02/2009 12:30,1.65,0.495
13/02/2009 13:30,1.66,0.498
13/02/2009 14:30,1.66,0.498
13/02/2009 15:30,1.67,0.501
13/02/2009 16:30,1.67,0.501
13/02/2009 17:30,0.434260406,0.130278122
13/02/2009 18:30,0.434260406,0.130278122
13/02/2009 19:30,0.434260406,0.130278122
13/02/2009 20:30,0.434260406,0.130278122
13/02/2009 21:30,0.434260406,0.130278122
13/02/2009 22:30,0.434260406,0.130278122
13/02/2009 23:30,0.434260406,0.130278122
14/02/2009 00:30,0.27,0.081
14/02/2009 01:30,0.27,0.081
14/02/2009 02:30,0.26,0.078
14/02/2009 03:30,0.25,0.075
14/02/2009 04:30,0.25,0.075
14/02/2009 05:30,0.24,0.072
14/02/2009 06:30,0.23,0.069
14/02/2009 07:30,0.23,0.069
14/02/2009 08:30,0.22,0.066
14/02/2009 09:30,0.21,0.063
14/02/2009 10:30,0.21,0.063
14/02/2009 11:30,0.2,0.06
14/02/2009 12:30,0.2,0.06
14/02/2009 13:30,0.2,0.06
14/02/2009 14:30,0.16,0.048
14/02/2009 15:30,0.12,0.036
14/02/2009 16:30,0.16,0.048
14/02/2009 17:30,0.12,0.036
14/02/2009 18:30,0.12,0.036
14/02/2009 19:30,0.16,0.048
14/02/2009 20:30,0.16,0.048
14/02/2009 21:30,0.16,0.048
14/02/2009 22:30,0.16,0.048
14/02/2009 23:30,0.16,0.048
15/02/2009 00:30,0.12,0.036
15/02/2009 01:30,0.12,0.036
15/02/2009 02:30,0.13,0.039
15/02/2009 03:30,0.14,0.042
15/02/2009 04:30,0.14,0.042
15/02/2009 05:30,0.15,0.045
15/02/2009 06:30,0.16,0.048
15/02/2009 07:30,0.16,0.048
15/02/2009 08:30,0.17,0.051
15/02/2009 09:30,0.18,0.054
15/02/2009 10:30,0.18,0.054
15/02/2009 11:30,0.19,0.057
15/02/2009 12:30,0.2,0.06
15/02/2009 13:30,0.2,0.06
15/02/2009 14:30,0.16,0.048
15/02/2009 15:30,0.23,0.069
15/02/2009 16:30,0.2,0.06
15/02/2009 17:30,0.2,0.06
15/02/2009 18:30,0.2,0.06
15/02/2009 19:30,0.2,0.06
15/02/2009 20:30,0.2,0.06
15/02/2009 21:30,0.23,0.069
15/02/2009 22:30,0.2,0.06
15/02/2009 23:30,0.16,0.048
16/02/2009 00:30,0.16,0.048
16/02/2009 01:30,0.16,0.048
16/02/2009 02:30,0.16,0.048
16/02/2009 03:30,0.2,0.06
16/02/2009 04:30,0.16,0.048
16/02/2009 05:30,0.16,0.048
